-0.999, -0.855
-0.972, -0.833
-0.945, -0.808
-0.917, -0.783
-0.890, -0.757
-0.863, -0.732
-0.836, -0.706
-0.809, -0.679
-0.782, -0.646
-0.754, -0.615
-0.727, -0.584
-0.700, -0.553
-0.673, -0.524
-0.646, -0.497
-0.619, -0.470
-0.591, -0.443
-0.564, -0.416
-0.537, -0.390
-0.510, -0.363
-0.483, -0.338
-0.456, -0.311
-0.428, -0.284
-0.401, -0.260
-0.374, -0.235
-0.347, -0.208
-0.320, -0.186
-0.293, -0.165
-0.265, -0.143
-0.238, -0.121
-0.211, -0.104
-0.184, -0.0848
-0.157, -0.0699
-0.130, -0.0563
-0.102, -0.0414
-0.0753, -0.0305
-0.0481, -0.0210
-0.0209, -0.0116
0.00623, -0.00477
0.0334, -0.000703
0.0606, 0.00608
0.0877, 0.00879
0.115, 0.0129
0.142, 0.0142
0.169, 0.0196
0.196, 0.0196
0.224, 0.0251
0.251, 0.0291
0.278, 0.0305
0.305, 0.0318
0.332, 0.0359
0.359, 0.0359
0.387, 0.0413
0.414, 0.0413
0.441, 0.0413
0.468, 0.0413
0.495, 0.0413
0.522, 0.0440
0.550, 0.0468
0.577, 0.0522
0.600, 0.0540
