-0.998, -0.584
-0.971, -0.575
-0.944, -0.564
-0.917, -0.552
-0.889, -0.539
-0.862, -0.529
-0.835, -0.516
-0.808, -0.505
-0.781, -0.492
-0.753, -0.480
-0.726, -0.467
-0.699, -0.454
-0.672, -0.446
-0.645, -0.436
-0.617, -0.428
-0.590, -0.420
-0.563, -0.410
-0.536, -0.402
-0.508, -0.390
-0.481, -0.376
-0.454, -0.364
-0.427, -0.350
-0.400, -0.337
-0.372, -0.320
-0.345, -0.305
-0.318, -0.288
-0.291, -0.270
-0.264, -0.248
-0.236, -0.228
-0.209, -0.206
-0.182, -0.183
-0.155, -0.158
-0.127, -0.131
-0.100, -0.105
-0.0731, -0.0753
-0.0459, -0.0494
-0.0186, -0.0208
0.00857, 0.00639
0.0358, 0.0282
0.0630, 0.0459
0.0902, 0.0649
0.117, 0.0799
0.145, 0.0935
0.172, 0.104
0.199, 0.117
0.226, 0.126
0.253, 0.136
0.281, 0.147
0.308, 0.156
0.335, 0.164
0.362, 0.171
0.390, 0.178
0.417, 0.185
0.444, 0.187
0.471, 0.196
0.498, 0.200
0.526, 0.208
0.553, 0.216
0.580, 0.230
0.604, 0.240
