-1.14, 7.07
-1.12, 7.08
-1.09, 7.09
-1.06, 7.11
-1.04, 7.12
-1.01, 7.13
-0.981, 7.15
-0.953, 7.16
-0.926, 7.17
-0.899, 7.18
-0.872, 7.18
-0.844, 7.17
-0.817, 7.17
-0.790, 7.16
-0.762, 7.15
-0.735, 7.14
-0.708, 7.13
-0.681, 7.11
-0.653, 7.10
-0.626, 7.08
-0.599, 7.07
-0.571, 7.05
-0.544, 7.04
-0.517, 7.02
-0.490, 7.00
-0.462, 6.98
-0.435, 6.96
-0.408, 6.95
-0.380, 6.93
-0.353, 6.91
-0.326, 6.89
-0.299, 6.86
-0.271, 6.84
-0.244, 6.81
-0.217, 6.79
-0.189, 6.76
-0.162, 6.74
-0.135, 6.71
-0.108, 6.68
-0.0803, 6.66
-0.0530, 6.63
-0.0257, 6.61
0.00154, 6.59
0.0288, 6.58
0.0561, 6.58
0.0834, 6.57
0.111, 6.55
0.138, 6.55
0.165, 6.60
0.193, 6.66
0.220, 6.72
0.247, 6.74
0.274, 6.71
0.302, 6.67
0.329, 6.63
0.356, 6.59
0.384, 6.56
0.411, 6.53
0.438, 6.53
0.465, 6.59
0.493, 6.67
0.520, 6.72
0.547, 6.70
0.575, 6.68
