-1.003, -1.883
-0.982, -1.838
-0.967, -1.788
-0.950, -1.735
-0.926, -1.696
-0.906, -1.654
-0.886, -1.608
-0.868, -1.562
-0.851, -1.521
-0.834, -1.475
-0.815, -1.430
-0.798, -1.386
-0.784, -1.340
-0.766, -1.296
-0.744, -1.254
-0.723, -1.215
-0.704, -1.172
-0.687, -1.130
-0.664, -1.090
-0.642, -1.047
-0.620, -1.003
-0.600, -0.959
-0.581, -0.917
-0.561, -0.872
-0.539, -0.830
-0.518, -0.786
-0.495, -0.746
-0.472, -0.701
-0.450, -0.658
-0.426, -0.615
-0.403, -0.571
-0.379, -0.530
-0.354, -0.488
-0.330, -0.445
-0.301, -0.392
-0.275, -0.363
-0.248, -0.322
-0.221, -0.279
-0.194, -0.241
-0.168, -0.205
-0.140, -0.169
-0.113, -0.135
-0.086, -0.105
-0.059, -0.076
-0.032, -0.045
-0.006, -0.020
0.022, 0.010
0.051, 0.031
0.077, 0.054
0.105, 0.078
0.131, 0.097
0.159, 0.111
0.185, 0.132
0.213, 0.146
0.240, 0.164
0.266, 0.176
0.294, 0.194
0.321, 0.207
0.348, 0.220
0.375, 0.231
0.401, 0.244
0.430, 0.257
0.456, 0.272
0.484, 0.283
0.511, 0.297
0.539, 0.314
0.565, 0.327
0.591, 0.346
0.608, 0.353
