-1.14, 0.24
-1.10, 0.24
-1.06, 0.23
-1.02, 0.23
-0.98, 0.21
-0.94, 0.20
-0.90, 0.19
-0.86, 0.16
-0.80, 0.13
-0.76, 0.09
-0.72, 0.05
-0.68, -0.01
-0.66, -0.06
-0.62, -0.09
-0.58, -0.13
-0.54, -0.16
-0.49, -0.24
-0.45, -0.27
-0.41, -0.29
-0.37, -0.32
-0.31, -0.32
-0.27, -0.31
-0.23, -0.33
-0.19, -0.34
-0.15, -0.36
-0.11, -0.37
-0.07, -0.36
-0.03, -0.35
0.01, -0.36
0.05, -0.36
0.09, -0.35
0.13, -0.33
0.18, -0.34
0.22, -0.33
0.26, -0.31
0.30, -0.30
0.34, -0.28
0.38, -0.22
0.36, -0.28
0.42, -0.22
0.46, -0.20
0.50, -0.19
0.50, -0.27
0.54, -0.22
0.57, -0.24
