4.92, 2.48
5.35, 2.48
5.82, 2.48
6.34, 2.48
6.90, 2.47
7.51, 2.46
8.17, 2.45
8.90, 2.45
9.68, 2.44
10.54, 2.44
11.47, 2.44
12.48, 2.44
13.58, 2.44
14.78, 2.43
16.09, 2.42
17.51, 2.42
19.06, 2.42
20.75, 2.40
22.58, 2.38
24.57, 2.35
26.75, 2.32
29.11, 2.29
31.68, 2.26
34.48, 2.22
37.53, 2.19
40.84, 2.16
44.45, 2.12
48.38, 2.08
52.66, 2.04
57.31, 2.01
62.38, 1.97
66.77, 1.91
72.34, 1.86
77.90, 1.79
83.89, 1.73
90.35, 1.67
97.29, 1.61
105.89, 1.55
111.65, 1.54
121.51, 1.40
130.58, 1.33
139.44, 1.25
147.02, 1.15
155.01, 1.06
161.71, 1.00
168.71, 0.93
177.87, 0.85
187.15, 0.77
195.65, 0.69
201.97, 0.63
212.49, 0.56
219.81, 0.49
229.32, 0.41
234.23, 0.34
242.30, 0.26
247.83, 0.20
262.59, 0.13
268.78, 0.04
285.80, -0.04
291.91, -0.13
304.54, -0.21
316.37, -0.28
324.51, -0.36
339.26, -0.44
345.78, -0.53
360.74, -0.62
371.20, -0.69
385.21, -0.77
401.87, -0.87
423.71, -0.95
